"state","year","race","rate","cancer"
"Wyoming",2021,"Overall",22.3,"breast"
"United States",2022,"White",19,"breast"
"United States",2022,"Black",26.1,"breast"
"United States",2022,"Hispanic",13.5,"breast"
"United States",2022,"American_Indian_AlaskaNative",14.4,"breast"
"United States",2022,"Asian",11.5,"breast"
"United States",2022,"Native_Hawaiian_Pacific_Islander",20.4,"breast"
"United States",2022,"Multiple_Races",9.3,"breast"
"United States",2022,"Overall",18.8,"breast"
"Alabama",2022,"White",18.6,"breast"
"Alabama",2022,"Black",27.7,"breast"
"Alabama",2022,"Hispanic",NA,"breast"
"Alabama",2022,"American_Indian_AlaskaNative",NA,"breast"
"Alabama",2022,"Asian",NA,"breast"
"Alabama",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Alabama",2022,"Multiple_Races",NA,"breast"
"Alabama",2022,"Overall",20.4,"breast"
"Alaska",2022,"White",19.6,"breast"
"Alaska",2022,"Black",NA,"breast"
"Alaska",2022,"Hispanic",NA,"breast"
"Alaska",2022,"American_Indian_AlaskaNative",NA,"breast"
"Alaska",2022,"Asian",NA,"breast"
"Alaska",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Alaska",2022,"Multiple_Races",NA,"breast"
"Alaska",2022,"Overall",16.2,"breast"
"Arizona",2022,"White",20,"breast"
"Arizona",2022,"Black",33.8,"breast"
"Arizona",2022,"Hispanic",13.2,"breast"
"Arizona",2022,"American_Indian_AlaskaNative",NA,"breast"
"Arizona",2022,"Asian",NA,"breast"
"Arizona",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Arizona",2022,"Multiple_Races",NA,"breast"
"Arizona",2022,"Overall",18.9,"breast"
"Arkansas",2022,"White",21,"breast"
"Arkansas",2022,"Black",27.7,"breast"
"Arkansas",2022,"Hispanic",NA,"breast"
"Arkansas",2022,"American_Indian_AlaskaNative",NA,"breast"
"Arkansas",2022,"Asian",NA,"breast"
"Arkansas",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Arkansas",2022,"Multiple_Races",NA,"breast"
"Arkansas",2022,"Overall",20.6,"breast"
"California",2022,"White",21.3,"breast"
"California",2022,"Black",30.2,"breast"
"California",2022,"Hispanic",14.9,"breast"
"California",2022,"American_Indian_AlaskaNative",21.8,"breast"
"California",2022,"Asian",13.1,"breast"
"California",2022,"Native_Hawaiian_Pacific_Islander",26.6,"breast"
"California",2022,"Multiple_Races",13.1,"breast"
"California",2022,"Overall",18.8,"breast"
"Colorado",2022,"White",19,"breast"
"Colorado",2022,"Black",24.3,"breast"
"Colorado",2022,"Hispanic",12.4,"breast"
"Colorado",2022,"American_Indian_AlaskaNative",NA,"breast"
"Colorado",2022,"Asian",NA,"breast"
"Colorado",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Colorado",2022,"Multiple_Races",NA,"breast"
"Colorado",2022,"Overall",18.1,"breast"
"Connecticut",2022,"White",17.1,"breast"
"Connecticut",2022,"Black",25.2,"breast"
"Connecticut",2022,"Hispanic",NA,"breast"
"Connecticut",2022,"American_Indian_AlaskaNative",NA,"breast"
"Connecticut",2022,"Asian",NA,"breast"
"Connecticut",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Connecticut",2022,"Multiple_Races",NA,"breast"
"Connecticut",2022,"Overall",16.3,"breast"
"Delaware",2022,"White",26,"breast"
"Delaware",2022,"Black",35.8,"breast"
"Delaware",2022,"Hispanic",NA,"breast"
"Delaware",2022,"American_Indian_AlaskaNative",NA,"breast"
"Delaware",2022,"Asian",NA,"breast"
"Delaware",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Delaware",2022,"Multiple_Races",NA,"breast"
"Delaware",2022,"Overall",26.2,"breast"
"District of Columbia",2022,"White",NA,"breast"
"District of Columbia",2022,"Black",31.9,"breast"
"District of Columbia",2022,"Hispanic",NA,"breast"
"District of Columbia",2022,"American_Indian_AlaskaNative",NA,"breast"
"District of Columbia",2022,"Asian",NA,"breast"
"District of Columbia",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"District of Columbia",2022,"Multiple_Races",NA,"breast"
"District of Columbia",2022,"Overall",23.5,"breast"
"Florida",2022,"White",19.1,"breast"
"Florida",2022,"Black",23.9,"breast"
"Florida",2022,"Hispanic",14.9,"breast"
"Florida",2022,"American_Indian_AlaskaNative",NA,"breast"
"Florida",2022,"Asian",12.8,"breast"
"Florida",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Florida",2022,"Multiple_Races",15.4,"breast"
"Florida",2022,"Overall",18.7,"breast"
"Georgia",2022,"White",18.8,"breast"
"Georgia",2022,"Black",25.1,"breast"
"Georgia",2022,"Hispanic",14.4,"breast"
"Georgia",2022,"American_Indian_AlaskaNative",NA,"breast"
"Georgia",2022,"Asian",13.2,"breast"
"Georgia",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Georgia",2022,"Multiple_Races",NA,"breast"
"Georgia",2022,"Overall",20.2,"breast"
"Hawaii",2022,"White",21.7,"breast"
"Hawaii",2022,"Black",NA,"breast"
"Hawaii",2022,"Hispanic",NA,"breast"
"Hawaii",2022,"American_Indian_AlaskaNative",NA,"breast"
"Hawaii",2022,"Asian",13.5,"breast"
"Hawaii",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Hawaii",2022,"Multiple_Races",33,"breast"
"Hawaii",2022,"Overall",18.7,"breast"
"Idaho",2022,"White",21.7,"breast"
"Idaho",2022,"Black",NA,"breast"
"Idaho",2022,"Hispanic",NA,"breast"
"Idaho",2022,"American_Indian_AlaskaNative",NA,"breast"
"Idaho",2022,"Asian",NA,"breast"
"Idaho",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Idaho",2022,"Multiple_Races",NA,"breast"
"Idaho",2022,"Overall",20.5,"breast"
"Illinois",2022,"White",20.1,"breast"
"Illinois",2022,"Black",27.8,"breast"
"Illinois",2022,"Hispanic",10.8,"breast"
"Illinois",2022,"American_Indian_AlaskaNative",NA,"breast"
"Illinois",2022,"Asian",10.9,"breast"
"Illinois",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Illinois",2022,"Multiple_Races",NA,"breast"
"Illinois",2022,"Overall",19.6,"breast"
"Indiana",2022,"White",20.6,"breast"
"Indiana",2022,"Black",26,"breast"
"Indiana",2022,"Hispanic",15.1,"breast"
"Indiana",2022,"American_Indian_AlaskaNative",NA,"breast"
"Indiana",2022,"Asian",NA,"breast"
"Indiana",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Indiana",2022,"Multiple_Races",NA,"breast"
"Indiana",2022,"Overall",20.5,"breast"
"Iowa",2022,"White",17.6,"breast"
"Iowa",2022,"Black",NA,"breast"
"Iowa",2022,"Hispanic",NA,"breast"
"Iowa",2022,"American_Indian_AlaskaNative",NA,"breast"
"Iowa",2022,"Asian",NA,"breast"
"Iowa",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Iowa",2022,"Multiple_Races",NA,"breast"
"Iowa",2022,"Overall",17.5,"breast"
"Kansas",2022,"White",19.5,"breast"
"Kansas",2022,"Black",30.9,"breast"
"Kansas",2022,"Hispanic",NA,"breast"
"Kansas",2022,"American_Indian_AlaskaNative",NA,"breast"
"Kansas",2022,"Asian",NA,"breast"
"Kansas",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Kansas",2022,"Multiple_Races",NA,"breast"
"Kansas",2022,"Overall",19.5,"breast"
"Kentucky",2022,"White",21.5,"breast"
"Kentucky",2022,"Black",25.5,"breast"
"Kentucky",2022,"Hispanic",NA,"breast"
"Kentucky",2022,"American_Indian_AlaskaNative",NA,"breast"
"Kentucky",2022,"Asian",NA,"breast"
"Kentucky",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Kentucky",2022,"Multiple_Races",NA,"breast"
"Kentucky",2022,"Overall",21.6,"breast"
"Louisiana",2022,"White",19,"breast"
"Louisiana",2022,"Black",29.6,"breast"
"Louisiana",2022,"Hispanic",NA,"breast"
"Louisiana",2022,"American_Indian_AlaskaNative",NA,"breast"
"Louisiana",2022,"Asian",NA,"breast"
"Louisiana",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Louisiana",2022,"Multiple_Races",NA,"breast"
"Louisiana",2022,"Overall",21.4,"breast"
"Maine",2022,"White",18,"breast"
"Maine",2022,"Black",NA,"breast"
"Maine",2022,"Hispanic",NA,"breast"
"Maine",2022,"American_Indian_AlaskaNative",NA,"breast"
"Maine",2022,"Asian",NA,"breast"
"Maine",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Maine",2022,"Multiple_Races",NA,"breast"
"Maine",2022,"Overall",17.8,"breast"
"Maryland",2022,"White",17.7,"breast"
"Maryland",2022,"Black",26,"breast"
"Maryland",2022,"Hispanic",11.2,"breast"
"Maryland",2022,"American_Indian_AlaskaNative",NA,"breast"
"Maryland",2022,"Asian",12,"breast"
"Maryland",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Maryland",2022,"Multiple_Races",NA,"breast"
"Maryland",2022,"Overall",19.3,"breast"
"Massachusetts",2022,"White",14.7,"breast"
"Massachusetts",2022,"Black",18.8,"breast"
"Massachusetts",2022,"Hispanic",9.3,"breast"
"Massachusetts",2022,"American_Indian_AlaskaNative",NA,"breast"
"Massachusetts",2022,"Asian",NA,"breast"
"Massachusetts",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Massachusetts",2022,"Multiple_Races",NA,"breast"
"Massachusetts",2022,"Overall",14.2,"breast"
"Michigan",2022,"White",18.7,"breast"
"Michigan",2022,"Black",27.8,"breast"
"Michigan",2022,"Hispanic",14.7,"breast"
"Michigan",2022,"American_Indian_AlaskaNative",NA,"breast"
"Michigan",2022,"Asian",NA,"breast"
"Michigan",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Michigan",2022,"Multiple_Races",NA,"breast"
"Michigan",2022,"Overall",19.6,"breast"
"Minnesota",2022,"White",15.4,"breast"
"Minnesota",2022,"Black",21.6,"breast"
"Minnesota",2022,"Hispanic",NA,"breast"
"Minnesota",2022,"American_Indian_AlaskaNative",NA,"breast"
"Minnesota",2022,"Asian",NA,"breast"
"Minnesota",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Minnesota",2022,"Multiple_Races",NA,"breast"
"Minnesota",2022,"Overall",15.7,"breast"
"Mississippi",2022,"White",19.9,"breast"
"Mississippi",2022,"Black",29.6,"breast"
"Mississippi",2022,"Hispanic",NA,"breast"
"Mississippi",2022,"American_Indian_AlaskaNative",NA,"breast"
"Mississippi",2022,"Asian",NA,"breast"
"Mississippi",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Mississippi",2022,"Multiple_Races",NA,"breast"
"Mississippi",2022,"Overall",23.1,"breast"
"Missouri",2022,"White",20.4,"breast"
"Missouri",2022,"Black",31.6,"breast"
"Missouri",2022,"Hispanic",NA,"breast"
"Missouri",2022,"American_Indian_AlaskaNative",NA,"breast"
"Missouri",2022,"Asian",NA,"breast"
"Missouri",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Missouri",2022,"Multiple_Races",NA,"breast"
"Missouri",2022,"Overall",21.2,"breast"
"Montana",2022,"White",16.9,"breast"
"Montana",2022,"Black",NA,"breast"
"Montana",2022,"Hispanic",NA,"breast"
"Montana",2022,"American_Indian_AlaskaNative",NA,"breast"
"Montana",2022,"Asian",NA,"breast"
"Montana",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Montana",2022,"Multiple_Races",NA,"breast"
"Montana",2022,"Overall",16.8,"breast"
"Nebraska",2022,"White",14.7,"breast"
"Nebraska",2022,"Black",NA,"breast"
"Nebraska",2022,"Hispanic",NA,"breast"
"Nebraska",2022,"American_Indian_AlaskaNative",NA,"breast"
"Nebraska",2022,"Asian",NA,"breast"
"Nebraska",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Nebraska",2022,"Multiple_Races",NA,"breast"
"Nebraska",2022,"Overall",14.9,"breast"
"Nevada",2022,"White",22.9,"breast"
"Nevada",2022,"Black",33.4,"breast"
"Nevada",2022,"Hispanic",11.3,"breast"
"Nevada",2022,"American_Indian_AlaskaNative",NA,"breast"
"Nevada",2022,"Asian",16.9,"breast"
"Nevada",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Nevada",2022,"Multiple_Races",NA,"breast"
"Nevada",2022,"Overall",21,"breast"
"New Hampshire",2022,"White",16.1,"breast"
"New Hampshire",2022,"Black",NA,"breast"
"New Hampshire",2022,"Hispanic",NA,"breast"
"New Hampshire",2022,"American_Indian_AlaskaNative",NA,"breast"
"New Hampshire",2022,"Asian",NA,"breast"
"New Hampshire",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"New Hampshire",2022,"Multiple_Races",NA,"breast"
"New Hampshire",2022,"Overall",15.5,"breast"
"New Jersey",2022,"White",19.6,"breast"
"New Jersey",2022,"Black",24.7,"breast"
"New Jersey",2022,"Hispanic",13,"breast"
"New Jersey",2022,"American_Indian_AlaskaNative",NA,"breast"
"New Jersey",2022,"Asian",7.6,"breast"
"New Jersey",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"New Jersey",2022,"Multiple_Races",NA,"breast"
"New Jersey",2022,"Overall",18.3,"breast"
"New Mexico",2022,"White",20.1,"breast"
"New Mexico",2022,"Black",NA,"breast"
"New Mexico",2022,"Hispanic",16.6,"breast"
"New Mexico",2022,"American_Indian_AlaskaNative",NA,"breast"
"New Mexico",2022,"Asian",NA,"breast"
"New Mexico",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"New Mexico",2022,"Multiple_Races",NA,"breast"
"New Mexico",2022,"Overall",17.9,"breast"
"New York",2022,"White",16.3,"breast"
"New York",2022,"Black",21.1,"breast"
"New York",2022,"Hispanic",9.7,"breast"
"New York",2022,"American_Indian_AlaskaNative",NA,"breast"
"New York",2022,"Asian",9.9,"breast"
"New York",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"New York",2022,"Multiple_Races",NA,"breast"
"New York",2022,"Overall",15.7,"breast"
"North Carolina",2022,"White",17.8,"breast"
"North Carolina",2022,"Black",26.8,"breast"
"North Carolina",2022,"Hispanic",9.8,"breast"
"North Carolina",2022,"American_Indian_AlaskaNative",NA,"breast"
"North Carolina",2022,"Asian",NA,"breast"
"North Carolina",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"North Carolina",2022,"Multiple_Races",NA,"breast"
"North Carolina",2022,"Overall",19,"breast"
"North Dakota",2022,"White",17.4,"breast"
"North Dakota",2022,"Black",NA,"breast"
"North Dakota",2022,"Hispanic",NA,"breast"
"North Dakota",2022,"American_Indian_AlaskaNative",NA,"breast"
"North Dakota",2022,"Asian",NA,"breast"
"North Dakota",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"North Dakota",2022,"Multiple_Races",NA,"breast"
"North Dakota",2022,"Overall",16.5,"breast"
"Ohio",2022,"White",18.4,"breast"
"Ohio",2022,"Black",24.2,"breast"
"Ohio",2022,"Hispanic",NA,"breast"
"Ohio",2022,"American_Indian_AlaskaNative",NA,"breast"
"Ohio",2022,"Asian",NA,"breast"
"Ohio",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Ohio",2022,"Multiple_Races",NA,"breast"
"Ohio",2022,"Overall",18.5,"breast"
"Oklahoma",2022,"White",21.3,"breast"
"Oklahoma",2022,"Black",27.1,"breast"
"Oklahoma",2022,"Hispanic",NA,"breast"
"Oklahoma",2022,"American_Indian_AlaskaNative",24,"breast"
"Oklahoma",2022,"Asian",NA,"breast"
"Oklahoma",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Oklahoma",2022,"Multiple_Races",NA,"breast"
"Oklahoma",2022,"Overall",20.7,"breast"
"Oregon",2022,"White",20,"breast"
"Oregon",2022,"Black",NA,"breast"
"Oregon",2022,"Hispanic",11,"breast"
"Oregon",2022,"American_Indian_AlaskaNative",NA,"breast"
"Oregon",2022,"Asian",NA,"breast"
"Oregon",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Oregon",2022,"Multiple_Races",NA,"breast"
"Oregon",2022,"Overall",18.6,"breast"
"Pennsylvania",2022,"White",19.3,"breast"
"Pennsylvania",2022,"Black",26.2,"breast"
"Pennsylvania",2022,"Hispanic",12.7,"breast"
"Pennsylvania",2022,"American_Indian_AlaskaNative",NA,"breast"
"Pennsylvania",2022,"Asian",9.8,"breast"
"Pennsylvania",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Pennsylvania",2022,"Multiple_Races",NA,"breast"
"Pennsylvania",2022,"Overall",19.4,"breast"
"Rhode Island",2022,"White",14.9,"breast"
"Rhode Island",2022,"Black",NA,"breast"
"Rhode Island",2022,"Hispanic",NA,"breast"
"Rhode Island",2022,"American_Indian_AlaskaNative",NA,"breast"
"Rhode Island",2022,"Asian",NA,"breast"
"Rhode Island",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Rhode Island",2022,"Multiple_Races",NA,"breast"
"Rhode Island",2022,"Overall",14.7,"breast"
"South Carolina",2022,"White",20.1,"breast"
"South Carolina",2022,"Black",25.5,"breast"
"South Carolina",2022,"Hispanic",NA,"breast"
"South Carolina",2022,"American_Indian_AlaskaNative",NA,"breast"
"South Carolina",2022,"Asian",NA,"breast"
"South Carolina",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"South Carolina",2022,"Multiple_Races",NA,"breast"
"South Carolina",2022,"Overall",20.8,"breast"
"South Dakota",2022,"White",16.6,"breast"
"South Dakota",2022,"Black",NA,"breast"
"South Dakota",2022,"Hispanic",NA,"breast"
"South Dakota",2022,"American_Indian_AlaskaNative",NA,"breast"
"South Dakota",2022,"Asian",NA,"breast"
"South Dakota",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"South Dakota",2022,"Multiple_Races",NA,"breast"
"South Dakota",2022,"Overall",17.2,"breast"
"Tennessee",2022,"White",21.2,"breast"
"Tennessee",2022,"Black",26.9,"breast"
"Tennessee",2022,"Hispanic",NA,"breast"
"Tennessee",2022,"American_Indian_AlaskaNative",NA,"breast"
"Tennessee",2022,"Asian",NA,"breast"
"Tennessee",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Tennessee",2022,"Multiple_Races",NA,"breast"
"Tennessee",2022,"Overall",21.2,"breast"
"Texas",2022,"White",20.5,"breast"
"Texas",2022,"Black",26.9,"breast"
"Texas",2022,"Hispanic",14.8,"breast"
"Texas",2022,"American_Indian_AlaskaNative",NA,"breast"
"Texas",2022,"Asian",10.2,"breast"
"Texas",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Texas",2022,"Multiple_Races",NA,"breast"
"Texas",2022,"Overall",18.9,"breast"
"Utah",2022,"White",22.2,"breast"
"Utah",2022,"Black",NA,"breast"
"Utah",2022,"Hispanic",NA,"breast"
"Utah",2022,"American_Indian_AlaskaNative",NA,"breast"
"Utah",2022,"Asian",NA,"breast"
"Utah",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Utah",2022,"Multiple_Races",NA,"breast"
"Utah",2022,"Overall",20.6,"breast"
"Vermont",2022,"White",18.7,"breast"
"Vermont",2022,"Black",NA,"breast"
"Vermont",2022,"Hispanic",NA,"breast"
"Vermont",2022,"American_Indian_AlaskaNative",NA,"breast"
"Vermont",2022,"Asian",NA,"breast"
"Vermont",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Vermont",2022,"Multiple_Races",NA,"breast"
"Vermont",2022,"Overall",17.7,"breast"
"Virginia",2022,"White",19.1,"breast"
"Virginia",2022,"Black",25.3,"breast"
"Virginia",2022,"Hispanic",13.4,"breast"
"Virginia",2022,"American_Indian_AlaskaNative",NA,"breast"
"Virginia",2022,"Asian",13,"breast"
"Virginia",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Virginia",2022,"Multiple_Races",NA,"breast"
"Virginia",2022,"Overall",19.4,"breast"
"Washington",2022,"White",17.3,"breast"
"Washington",2022,"Black",21.5,"breast"
"Washington",2022,"Hispanic",12.8,"breast"
"Washington",2022,"American_Indian_AlaskaNative",NA,"breast"
"Washington",2022,"Asian",10.3,"breast"
"Washington",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Washington",2022,"Multiple_Races",NA,"breast"
"Washington",2022,"Overall",16.8,"breast"
"West Virginia",2022,"White",21.2,"breast"
"West Virginia",2022,"Black",NA,"breast"
"West Virginia",2022,"Hispanic",NA,"breast"
"West Virginia",2022,"American_Indian_AlaskaNative",NA,"breast"
"West Virginia",2022,"Asian",NA,"breast"
"West Virginia",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"West Virginia",2022,"Multiple_Races",NA,"breast"
"West Virginia",2022,"Overall",20.9,"breast"
"Wisconsin",2022,"White",17.1,"breast"
"Wisconsin",2022,"Black",25.4,"breast"
"Wisconsin",2022,"Hispanic",NA,"breast"
"Wisconsin",2022,"American_Indian_AlaskaNative",NA,"breast"
"Wisconsin",2022,"Asian",NA,"breast"
"Wisconsin",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Wisconsin",2022,"Multiple_Races",NA,"breast"
"Wisconsin",2022,"Overall",17.4,"breast"
"Wyoming",2022,"White",20.5,"breast"
"Wyoming",2022,"Black",NA,"breast"
"Wyoming",2022,"Hispanic",NA,"breast"
"Wyoming",2022,"American_Indian_AlaskaNative",NA,"breast"
"Wyoming",2022,"Asian",NA,"breast"
"Wyoming",2022,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Wyoming",2022,"Multiple_Races",NA,"breast"
